video_id,title,published_date,year,month,title_length,transcript,error
gwNPV882tkc,"MLOps Pipeline with Python, AWS, Docker – YouTube Viewer Sentiment",2025-06-13 13:01:15+00:00,2025,6,66,,
NCvKYoTeJR0,From Therapist to six figure freelance dev [Podcast #176],2025-06-13 12:30:19+00:00,2025,6,57,,
F9gB5b4jgOI,MERN Stack Tutorial for Beginners with Deployment – 2025,2025-06-10 13:30:18+00:00,2025,6,56,,
7bS52JVHEk0,From electrical engineering student to CTO with Hitesh Choudhary [Podcast #175],2025-06-06 12:00:13+00:00,2025,6,79,,
P7PMA3X1tf8,C Programming with Raylib – Match3 Game Tutorial,2025-06-04 13:09:35+00:00,2025,6,48,,
6OV3tmt9uhs,General Chemistry – Full University Course,2025-06-03 13:39:40+00:00,2025,6,42,,
07NdHM6pE6M,How to Survive in Tech When Everything's Changing w/ 21-year Veteran Dev Joe Attardi [Podcast #174],2025-05-30 12:00:01+00:00,2025,5,99,,
CMEWVn1uZpQ,Learn Python for Data Science – Full Course for Beginners,2025-05-29 13:44:02+00:00,2025,5,57,,
38GNKtclDdE,Build REST APIs in .NET 9 – Full Course for Beginners,2025-05-28 13:00:05+00:00,2025,5,53,,
7o1jpvapaT0,Building a Vision Transformer Model from Scratch with PyTorch,2025-05-27 13:39:47+00:00,2025,5,61,,
MHrbAlLpIWs,Laid off but not afraid with X-senior Microsoft Dev MacKevin Fey [Podcast #173],2025-05-23 17:17:27+00:00,2025,5,79,,
8pn9KEuXG28,Vue.js Course for Beginners,2025-05-22 14:03:44+00:00,2025,5,27,,
NdeeSEknp58,"Relational DBMS Course – Database Concepts, Design & Querying Tutorial",2025-05-21 13:03:10+00:00,2025,5,70,,
jGg_1h0qzaM,LangGraph Complete Course for Beginners – Complex AI Agents with Python,2025-05-20 13:56:22+00:00,2025,5,71,,
yx1ri8X37S4,"Making Developer Friends Anywhere, with Iraqi Engineer Code;Life [Podcast #172]",2025-05-16 11:01:50+00:00,2025,5,79,,
bp9OZoQu3A0,Complete Spanish Language Beginners Course – Learn A1 Level Spanish,2025-05-15 13:37:04+00:00,2025,5,67,,
do62-z3z6FM,Vite Crash Course – Frontend Build Tool,2025-05-14 13:01:22+00:00,2025,5,39,,
blKkRoZPxLc,Android & Kotlin Development Masterclass – Full Course,2025-05-12 13:22:06+00:00,2025,5,54,,
FHLmuNj20bA,Ditching My Microsoft Job for Startup Purgatory with Sam Crombie [Podcast #171],2025-05-09 09:00:32+00:00,2025,5,79,,
DOXJ7s1D6iE,Generative AI Bootcamp – Complete 65-Hour Course,2025-05-08 14:52:44+00:00,2025,5,48,,
IcOiX-jynfI,Learn Next.js by Coding Your Own Dropbox Clone – Full Tutorial,2025-05-07 15:12:21+00:00,2025,5,62,,
G4A5T3y5bJM,C++ Course: Build an Audio Plugin,2025-05-05 15:53:27+00:00,2025,5,33,,
6JnddhxL6vE,From Art School Drop-out to Microsoft Engineer with Shashi Lo [Podcast #170],2025-05-02 16:17:10+00:00,2025,5,76,,
0roB7wZMLqI,Django Crash Course – Python Web Framework,2025-05-01 16:08:14+00:00,2025,5,42,,
SLIlyAy-aZs,iOS Interview Questions and Answers (with Sample Code),2025-04-30 15:25:35+00:00,2025,4,54,,
VDFRpjQVaME,College Calculus – Full Course with Python Code,2025-04-29 14:42:59+00:00,2025,4,47,,
biveB0gOlak,Code Your Own Llama 4 LLM from Scratch – Full Course,2025-04-24 15:33:08+00:00,2025,4,52,,
gl0cpq4RJhU,Everything You Need to Know About JavaScript Arrays – Full Course,2025-04-23 13:55:36+00:00,2025,4,65,,
PcbuKRNtCUc,Essential Machine Learning and AI Concepts Animated,2025-04-22 15:40:29+00:00,2025,4,51,,
LrPhWAGYhlI,From fast food worker to cybersecurity engineer with Tae'lur Alexis [Podcast #169],2025-04-21 15:21:53+00:00,2025,4,82,,
MG1kt_wiIz0,Learn Laravel by Building a Medium Clone – Tutorial,2025-04-17 13:41:38+00:00,2025,4,51,,
T23Bs75F7ZQ,Data Engineering with Python and AI/LLMs – Data Loading Tutorial,2025-04-16 17:39:21+00:00,2025,4,64,,
oYMUKagK0n8,From Accountant to Data Engineer with Alyson La [Podcast #168],2025-04-15 15:14:48+00:00,2025,4,62,,
9Ge0sMm65jo,Train Your Own LLM – Tutorial,2025-04-10 17:28:36+00:00,2025,4,29,,
KCQsP91Wor0,Lynx Tutorial – JS Framework for Cross Platform Development,2025-04-09 13:44:52+00:00,2025,4,59,,
0ffwhxW-uyw,"C++ Setup and Installation Tools – CMake, vcpkg, Docker & Copilot",2025-04-08 14:55:10+00:00,2025,4,65,,
YCS3HsFTbTQ,From drop-out to software architect with Jason Lengstorf [Podcast #167],2025-04-04 20:00:42+00:00,2025,4,71,,
VK-2j5CNsvM,Full Stack Instagram Clone with Laravel and MongoDB – Tutorial,2025-04-02 14:19:59+00:00,2025,4,62,,
